time,theta0,theta1,theta2
1.501000,4.564909,-2.634782,3.194630
1.502000,4.565052,-2.634778,3.194702
1.503000,4.565192,-2.634774,3.194774
1.504000,4.565330,-2.634770,3.194844
1.505000,4.565467,-2.634766,3.194914
1.506000,4.565602,-2.634762,3.194982
1.507000,4.565735,-2.634759,3.195050
1.508000,4.565866,-2.634755,3.195117
1.509000,4.565995,-2.634751,3.195183
1.510000,4.566123,-2.634748,3.195248
1.511000,4.566248,-2.634744,3.195312
1.512000,4.566372,-2.634741,3.195375
1.513000,4.566494,-2.634737,3.195437
1.514000,4.566614,-2.634734,3.195498
1.515000,4.566732,-2.634731,3.195558
1.516000,4.566849,-2.634727,3.195617
1.517000,4.566963,-2.634724,3.195676
1.518000,4.567076,-2.634721,3.195733
1.519000,4.567187,-2.634718,3.195790
1.520000,4.567296,-2.634715,3.195845
1.521000,4.567403,-2.634712,3.195900
1.522000,4.567509,-2.634709,3.195953
1.523000,4.567612,-2.634706,3.196006
1.524000,4.567714,-2.634703,3.196058
1.525000,4.567814,-2.634700,3.196109
1.526000,4.567912,-2.634697,3.196159
1.527000,4.568008,-2.634694,3.196208
1.528000,4.568103,-2.634692,3.196256
1.529000,4.568195,-2.634689,3.196303
1.530000,4.568286,-2.634686,3.196349
1.531000,4.568375,-2.634684,3.196395
1.532000,4.568462,-2.634681,3.196439
1.533000,4.568547,-2.634679,3.196483
1.534000,4.568631,-2.634676,3.196525
1.535000,4.568712,-2.634674,3.196567
1.536000,4.568792,-2.634672,3.196607
1.537000,4.568870,-2.634670,3.196647
1.538000,4.568946,-2.634667,3.196686
1.539000,4.569020,-2.634665,3.196724
1.540000,4.569093,-2.634663,3.196760
1.541000,4.569163,-2.634661,3.196796
1.542000,4.569232,-2.634659,3.196832
1.543000,4.569299,-2.634657,3.196866
1.544000,4.569364,-2.634655,3.196899
1.545000,4.569427,-2.634653,3.196931
1.546000,4.569489,-2.634652,3.196962
1.547000,4.569548,-2.634650,3.196993
1.548000,4.569606,-2.634648,3.197022
1.549000,4.569662,-2.634647,3.197051
1.550000,4.569716,-2.634645,3.197078
1.551000,4.569769,-2.634643,3.197105
1.552000,4.569819,-2.634642,3.197131
1.553000,4.569868,-2.634641,3.197156
1.554000,4.569915,-2.634639,3.197179
1.555000,4.569960,-2.634638,3.197202
1.556000,4.570003,-2.634637,3.197224
1.557000,4.570044,-2.634635,3.197245
1.558000,4.570084,-2.634634,3.197266
1.559000,4.570121,-2.634633,3.197285
1.560000,4.570157,-2.634632,3.197303
1.561000,4.570191,-2.634631,3.197320
1.562000,4.570224,-2.634630,3.197337
1.563000,4.570254,-2.634629,3.197352
1.564000,4.570282,-2.634628,3.197367
1.565000,4.570309,-2.634628,3.197380
1.566000,4.570334,-2.634627,3.197393
1.567000,4.570357,-2.634626,3.197405
1.568000,4.570378,-2.634626,3.197416
1.569000,4.570398,-2.634625,3.197426
1.570000,4.570415,-2.634625,3.197435
1.571000,4.570431,-2.634624,3.197443
1.572000,4.570445,-2.634624,3.197450
1.573000,4.570457,-2.634623,3.197456
1.574000,4.570468,-2.634623,3.197461
1.575000,4.570476,-2.634623,3.197466
1.576000,4.570483,-2.634623,3.197469
1.577000,4.570488,-2.634622,3.197471
1.578000,4.570491,-2.634622,3.197473
1.579000,4.570492,-2.634622,3.197473
1.580000,4.570491,-2.634622,3.197473
1.581000,4.570488,-2.634622,3.197472
1.582000,4.570484,-2.634623,3.197470
1.583000,4.570478,-2.634623,3.197467
1.584000,4.570470,-2.634623,3.197462
1.585000,4.570460,-2.634623,3.197457
1.586000,4.570449,-2.634624,3.197452
1.587000,4.570435,-2.634624,3.197445
1.588000,4.570420,-2.634624,3.197437
1.589000,4.570403,-2.634625,3.197428
1.590000,4.570384,-2.634626,3.197419
1.591000,4.570363,-2.634626,3.197408
1.592000,4.570341,-2.634627,3.197396
1.593000,4.570316,-2.634628,3.197384
1.594000,4.570290,-2.634628,3.197371
1.595000,4.570262,-2.634629,3.197356
1.596000,4.570232,-2.634630,3.197341
1.597000,4.570200,-2.634631,3.197325
1.598000,4.570167,-2.634632,3.197308
1.599000,4.570131,-2.634633,3.197290
1.600000,4.570094,-2.634634,3.197271
1.601000,4.570055,-2.634635,3.197251
1.602000,4.570014,-2.634636,3.197230
1.603000,4.569971,-2.634638,3.197208
1.604000,4.569927,-2.634639,3.197186
1.605000,4.569881,-2.634640,3.197162
1.606000,4.569832,-2.634642,3.197138
1.607000,4.569782,-2.634643,3.197112
1.608000,4.569731,-2.634645,3.197086
1.609000,4.569677,-2.634646,3.197058
1.610000,4.569622,-2.634648,3.197030
1.611000,4.569564,-2.634649,3.197001
1.612000,4.569505,-2.634651,3.196971
1.613000,4.569444,-2.634653,3.196940
1.614000,4.569381,-2.634655,3.196908
1.615000,4.569317,-2.634657,3.196875
1.616000,4.569250,-2.634659,3.196841
1.617000,4.569182,-2.634661,3.196806
1.618000,4.569112,-2.634663,3.196770
1.619000,4.569040,-2.634665,3.196734
1.620000,4.568966,-2.634667,3.196696
1.621000,4.568890,-2.634669,3.196657
1.622000,4.568813,-2.634671,3.196618
1.623000,4.568734,-2.634673,3.196578
1.624000,4.568653,-2.634676,3.196536
1.625000,4.568570,-2.634678,3.196494
1.626000,4.568485,-2.634681,3.196451
1.627000,4.568398,-2.634683,3.196407
1.628000,4.568310,-2.634686,3.196362
1.629000,4.568220,-2.634688,3.196316
1.630000,4.568128,-2.634691,3.196269
1.631000,4.568034,-2.634694,3.196221
1.632000,4.567938,-2.634696,3.196172
1.633000,4.567840,-2.634699,3.196123
1.634000,4.567741,-2.634702,3.196072
1.635000,4.567640,-2.634705,3.196020
1.636000,4.567537,-2.634708,3.195968
1.637000,4.567432,-2.634711,3.195914
1.638000,4.567325,-2.634714,3.195860
1.639000,4.567216,-2.634717,3.195805
1.640000,4.567106,-2.634720,3.195748
1.641000,4.566994,-2.634723,3.195691
1.642000,4.566880,-2.634726,3.195633
1.643000,4.566764,-2.634730,3.195574
1.644000,4.566646,-2.634733,3.195514
1.645000,4.566526,-2.634736,3.195453
1.646000,4.566405,-2.634740,3.195391
1.647000,4.566282,-2.634743,3.195329
1.648000,4.566156,-2.634747,3.195265
1.649000,4.566030,-2.634750,3.195200
1.650000,4.565901,-2.634754,3.195135
1.651000,4.565770,-2.634758,3.195068
1.652000,4.565638,-2.634761,3.195001
1.653000,4.565503,-2.634765,3.194932
1.654000,4.565367,-2.634769,3.194863
1.655000,4.565229,-2.634773,3.194793
1.656000,4.565089,-2.634777,3.194722
1.657000,4.564948,-2.634781,3.194649
1.658000,4.564804,-2.634785,3.194576
1.659000,4.564659,-2.634789,3.194502
1.660000,4.564512,-2.634793,3.194427
1.661000,4.564363,-2.634797,3.194352
1.662000,4.564212,-2.634801,3.194275
1.663000,4.564059,-2.634805,3.194197
1.664000,4.563905,-2.634810,3.194118
1.665000,4.563748,-2.634814,3.194039
1.666000,4.563590,-2.634818,3.193958
1.667000,4.563430,-2.634823,3.193877
1.668000,4.563268,-2.634827,3.193794
1.669000,4.563104,-2.634832,3.193711
1.670000,4.562939,-2.634836,3.193627
1.671000,4.562771,-2.634841,3.193542
1.672000,4.562602,-2.634845,3.193455
1.673000,4.562431,-2.634850,3.193368
1.674000,4.562258,-2.634855,3.193280
1.675000,4.562083,-2.634859,3.193191
1.676000,4.561906,-2.634864,3.193102
1.677000,4.561728,-2.634869,3.193011
1.678000,4.561547,-2.634874,3.192919
1.679000,4.561365,-2.634879,3.192826
1.680000,4.561181,-2.634884,3.192733
1.681000,4.560995,-2.634889,3.192638
1.682000,4.560807,-2.634894,3.192542
1.683000,4.560618,-2.634899,3.192446
1.684000,4.560426,-2.634904,3.192349
1.685000,4.560233,-2.634909,3.192250
1.686000,4.560038,-2.634914,3.192151
1.687000,4.559841,-2.634919,3.192051
1.688000,4.559642,-2.634924,3.191950
1.689000,4.559441,-2.634930,3.191848
1.690000,4.559238,-2.634935,3.191745
1.691000,4.559034,-2.634940,3.191641
1.692000,4.558827,-2.634946,3.191536
1.693000,4.558619,-2.634951,3.191430
1.694000,4.558409,-2.634957,3.191323
1.695000,4.558197,-2.634962,3.191215
1.696000,4.557984,-2.634968,3.191107
1.697000,4.557768,-2.634973,3.190997
1.698000,4.557551,-2.634979,3.190887
1.699000,4.557331,-2.634985,3.190775
1.700000,4.557110,-2.634990,3.190663
1.701000,4.556887,-2.634996,3.190549
1.702000,4.556662,-2.635002,3.190435
1.703000,4.556435,-2.635008,3.190320
1.704000,4.556207,-2.635013,3.190204
1.705000,4.555976,-2.635019,3.190087
1.706000,4.555744,-2.635025,3.189968
1.707000,4.555510,-2.635031,3.189849
1.708000,4.555274,-2.635037,3.189730
1.709000,4.555036,-2.635043,3.189609
1.710000,4.554796,-2.635049,3.189487
1.711000,4.554554,-2.635055,3.189364
1.712000,4.554311,-2.635061,3.189240
1.713000,4.554065,-2.635067,3.189116
1.714000,4.553818,-2.635073,3.188990
1.715000,4.553569,-2.635080,3.188864
1.716000,4.553318,-2.635086,3.188736
1.717000,4.553065,-2.635092,3.188608
1.718000,4.552810,-2.635098,3.188478
1.719000,4.552554,-2.635105,3.188348
1.720000,4.552295,-2.635111,3.188217
1.721000,4.552035,-2.635117,3.188085
1.722000,4.551773,-2.635124,3.187951
1.723000,4.551509,-2.635130,3.187817
1.724000,4.551243,-2.635136,3.187682
1.725000,4.550975,-2.635143,3.187546
1.726000,4.550705,-2.635149,3.187409
1.727000,4.550433,-2.635156,3.187272
1.728000,4.550160,-2.635162,3.187133
1.729000,4.549885,-2.635169,3.186993
1.730000,4.549607,-2.635176,3.186852
1.731000,4.549328,-2.635182,3.186711
1.732000,4.549047,-2.635189,3.186568
1.733000,4.548764,-2.635195,3.186425
1.734000,4.548480,-2.635202,3.186280
1.735000,4.548193,-2.635209,3.186135
1.736000,4.547905,-2.635215,3.185988
1.737000,4.547614,-2.635222,3.185841
1.738000,4.547322,-2.635229,3.185693
1.739000,4.547028,-2.635236,3.185544
1.740000,4.546732,-2.635242,3.185393
1.741000,4.546434,-2.635249,3.185242
1.742000,4.546134,-2.635256,3.185090
1.743000,4.545832,-2.635263,3.184937
1.744000,4.545529,-2.635270,3.184783
1.745000,4.545223,-2.635277,3.184628
1.746000,4.544916,-2.635284,3.184473
1.747000,4.544606,-2.635291,3.184316
1.748000,4.544295,-2.635297,3.184158
1.749000,4.543982,-2.635304,3.183999
1.750000,4.543667,-2.635311,3.183840
1.751000,4.543350,-2.635318,3.183679
1.752000,4.543032,-2.635325,3.183518
1.753000,4.542711,-2.635332,3.183355
1.754000,4.542389,-2.635339,3.183192
1.755000,4.542064,-2.635346,3.183027
1.756000,4.541738,-2.635353,3.182862
1.757000,4.541410,-2.635361,3.182696
1.758000,4.541079,-2.635368,3.182528
1.759000,4.540747,-2.635375,3.182360
1.760000,4.540414,-2.635382,3.182191
1.761000,4.540078,-2.635389,3.182021
1.762000,4.539740,-2.635396,3.181850
1.763000,4.539400,-2.635403,3.181678
1.764000,4.539059,-2.635410,3.181505
1.765000,4.538715,-2.635417,3.181331
1.766000,4.538370,-2.635425,3.181156
1.767000,4.538023,-2.635432,3.180980
1.768000,4.537674,-2.635439,3.180804
1.769000,4.537323,-2.635446,3.180626
1.770000,4.536970,-2.635453,3.180447
1.771000,4.536615,-2.635460,3.180268
1.772000,4.536258,-2.635468,3.180087
1.773000,4.535899,-2.635475,3.179905
1.774000,4.535539,-2.635482,3.179723
1.775000,4.535176,-2.635489,3.179539
1.776000,4.534812,-2.635496,3.179355
1.777000,4.534445,-2.635504,3.179170
1.778000,4.534077,-2.635511,3.178983
1.779000,4.533707,-2.635518,3.178796
1.780000,4.533335,-2.635525,3.178608
1.781000,4.532961,-2.635532,3.178419
1.782000,4.532585,-2.635540,3.178228
1.783000,4.532207,-2.635547,3.178037
1.784000,4.531827,-2.635554,3.177845
1.785000,4.531446,-2.635561,3.177652
1.786000,4.531062,-2.635568,3.177458
1.787000,4.530676,-2.635576,3.177263
1.788000,4.530289,-2.635583,3.177067
1.789000,4.529900,-2.635590,3.176871
1.790000,4.529508,-2.635597,3.176673
1.791000,4.529115,-2.635604,3.176474
1.792000,4.528720,-2.635611,3.176274
1.793000,4.528323,-2.635619,3.176073
1.794000,4.527924,-2.635626,3.175872
1.795000,4.527523,-2.635633,3.175669
1.796000,4.527120,-2.635640,3.175466
1.797000,4.526715,-2.635647,3.175261
1.798000,4.526308,-2.635654,3.175056
1.799000,4.525899,-2.635661,3.174849
1.800000,4.525489,-2.635668,3.174642
1.801000,4.525076,-2.635676,3.174433
1.802000,4.524662,-2.635683,3.174224
1.803000,4.524245,-2.635690,3.174013
1.804000,4.523827,-2.635697,3.173802
1.805000,4.523406,-2.635704,3.173590
1.806000,4.522984,-2.635711,3.173377
1.807000,4.522560,-2.635718,3.173163
1.808000,4.522134,-2.635725,3.172947
1.809000,4.521705,-2.635732,3.172731
1.810000,4.521275,-2.635739,3.172514
1.811000,4.520843,-2.635746,3.172296
1.812000,4.520409,-2.635753,3.172077
1.813000,4.519973,-2.635759,3.171857
1.814000,4.519536,-2.635766,3.171636
1.815000,4.519096,-2.635773,3.171414
1.816000,4.518654,-2.635780,3.171191
1.817000,4.518210,-2.635787,3.170967
1.818000,4.517765,-2.635794,3.170743
1.819000,4.517317,-2.635800,3.170517
1.820000,4.516867,-2.635807,3.170290
1.821000,4.516416,-2.635814,3.170062
1.822000,4.515962,-2.635820,3.169834
1.823000,4.515507,-2.635827,3.169604
1.824000,4.515049,-2.635834,3.169373
1.825000,4.514590,-2.635840,3.169142
1.826000,4.514128,-2.635847,3.168909
1.827000,4.513665,-2.635854,3.168675
1.828000,4.513200,-2.635860,3.168441
1.829000,4.512733,-2.635867,3.168205
1.830000,4.512263,-2.635873,3.167969
1.831000,4.511792,-2.635879,3.167731
1.832000,4.511319,-2.635886,3.167493
1.833000,4.510844,-2.635892,3.167254
1.834000,4.510367,-2.635899,3.167013
1.835000,4.509887,-2.635905,3.166772
1.836000,4.509406,-2.635911,3.166529
1.837000,4.508923,-2.635917,3.166286
1.838000,4.508438,-2.635924,3.166042
1.839000,4.507951,-2.635930,3.165797
1.840000,4.507462,-2.635936,3.165550
1.841000,4.506971,-2.635942,3.165303
1.842000,4.506478,-2.635948,3.165055
1.843000,4.505983,-2.635954,3.164806
1.844000,4.505486,-2.635960,3.164556
1.845000,4.504987,-2.635966,3.164304
1.846000,4.504487,-2.635972,3.164052
1.847000,4.503984,-2.635978,3.163799
1.848000,4.503479,-2.635983,3.163545
1.849000,4.502972,-2.635989,3.163290
1.850000,4.502463,-2.635995,3.163034
1.851000,4.501952,-2.636000,3.162777
1.852000,4.501439,-2.636006,3.162519
1.853000,4.500924,-2.636012,3.162260
1.854000,4.500408,-2.636017,3.162000
1.855000,4.499889,-2.636023,3.161739
1.856000,4.499368,-2.636028,3.161477
1.857000,4.498845,-2.636033,3.161214
1.858000,4.498320,-2.636039,3.160950
1.859000,4.497793,-2.636044,3.160685
1.860000,4.497264,-2.636049,3.160420
1.861000,4.496734,-2.636054,3.160153
1.862000,4.496201,-2.636059,3.159885
1.863000,4.495666,-2.636064,3.159616
1.864000,4.495129,-2.636069,3.159346
1.865000,4.494590,-2.636074,3.159075
1.866000,4.494049,-2.636079,3.158804
1.867000,4.493506,-2.636084,3.158531
1.868000,4.492961,-2.636089,3.158257
1.869000,4.492414,-2.636093,3.157982
1.870000,4.491865,-2.636098,3.157707
1.871000,4.491314,-2.636103,3.157430
1.872000,4.490761,-2.636107,3.157152
1.873000,4.490206,-2.636112,3.156873
1.874000,4.489649,-2.636116,3.156594
1.875000,4.489090,-2.636120,3.156313
1.876000,4.488529,-2.636125,3.156031
1.877000,4.487966,-2.636129,3.155748
1.878000,4.487401,-2.636133,3.155465
1.879000,4.486833,-2.636137,3.155180
1.880000,4.486264,-2.636141,3.154894
1.881000,4.485693,-2.636145,3.154608
1.882000,4.485120,-2.636149,3.154320
1.883000,4.484544,-2.636152,3.154031
1.884000,4.483967,-2.636156,3.153742
1.885000,4.483388,-2.636160,3.153451
1.886000,4.482806,-2.636163,3.153159
1.887000,4.482223,-2.636167,3.152867
1.888000,4.481637,-2.636170,3.152573
1.889000,4.481050,-2.636173,3.152278
1.890000,4.480460,-2.636176,3.151983
1.891000,4.479868,-2.636180,3.151686
1.892000,4.479275,-2.636183,3.151388
1.893000,4.478679,-2.636186,3.151090
1.894000,4.478081,-2.636188,3.150790
1.895000,4.477481,-2.636191,3.150489
1.896000,4.476879,-2.636194,3.150188
1.897000,4.476275,-2.636197,3.149885
1.898000,4.475669,-2.636199,3.149581
1.899000,4.475061,-2.636202,3.149277
1.900000,4.474451,-2.636204,3.148971
1.901000,4.473839,-2.636206,3.148664
1.902000,4.473225,-2.636209,3.148357
1.903000,4.472608,-2.636211,3.148048
1.904000,4.471990,-2.636213,3.147738
1.905000,4.471369,-2.636215,3.147428
1.906000,4.470747,-2.636216,3.147116
1.907000,4.470122,-2.636218,3.146803
1.908000,4.469496,-2.636220,3.146489
1.909000,4.468867,-2.636221,3.146175
1.910000,4.468236,-2.636223,3.145859
1.911000,4.467603,-2.636224,3.145542
1.912000,4.466968,-2.636225,3.145224
1.913000,4.466331,-2.636226,3.144905
1.914000,4.465692,-2.636228,3.144586
1.915000,4.465051,-2.636228,3.144265
1.916000,4.464408,-2.636229,3.143943
1.917000,4.463762,-2.636230,3.143620
1.918000,4.463115,-2.636231,3.143296
1.919000,4.462466,-2.636231,3.142971
1.920000,4.461814,-2.636232,3.142645
1.921000,4.461160,-2.636232,3.142318
1.922000,4.460504,-2.636232,3.141991
1.923000,4.459847,-2.636232,3.141662
1.924000,4.459187,-2.636232,3.141332
1.925000,4.458525,-2.636232,3.141001
1.926000,4.457860,-2.636232,3.140669
1.927000,4.457194,-2.636231,3.140336
1.928000,4.456526,-2.636231,3.140001
1.929000,4.455855,-2.636230,3.139666
1.930000,4.455183,-2.636230,3.139330
1.931000,4.454508,-2.636229,3.138993
1.932000,4.453831,-2.636228,3.138655
1.933000,4.453152,-2.636227,3.138316
1.934000,4.452471,-2.636225,3.137976
1.935000,4.451788,-2.636224,3.137634
1.936000,4.451103,-2.636223,3.137292
1.937000,4.450416,-2.636221,3.136949
1.938000,4.449726,-2.636219,3.136605
1.939000,4.449035,-2.636217,3.136259
1.940000,4.448341,-2.636215,3.135913
1.941000,4.447645,-2.636213,3.135565
1.942000,4.446947,-2.636211,3.135217
1.943000,4.446247,-2.636209,3.134868
1.944000,4.445545,-2.636206,3.134517
1.945000,4.444841,-2.636204,3.134166
1.946000,4.444134,-2.636201,3.133813
1.947000,4.443426,-2.636198,3.133459
1.948000,4.442715,-2.636195,3.133105
1.949000,4.442002,-2.636192,3.132749
1.950000,4.441287,-2.636188,3.132392
1.951000,4.440570,-2.636185,3.132035
1.952000,4.439851,-2.636181,3.131676
1.953000,4.439130,-2.636178,3.131316
1.954000,4.438406,-2.636174,3.130955
1.955000,4.437680,-2.636170,3.130593
1.956000,4.436953,-2.636165,3.130230
1.957000,4.436223,-2.636161,3.129867
1.958000,4.435490,-2.636157,3.129502
1.959000,4.434756,-2.636152,3.129135
1.960000,4.434020,-2.636147,3.128768
1.961000,4.433281,-2.636142,3.128400
1.962000,4.432541,-2.636137,3.128031
1.963000,4.431798,-2.636132,3.127661
1.964000,4.431053,-2.636127,3.127290
1.965000,4.430306,-2.636121,3.126917
1.966000,4.429556,-2.636115,3.126544
1.967000,4.428805,-2.636109,3.126169
1.968000,4.428051,-2.636103,3.125794
1.969000,4.427295,-2.636097,3.125418
1.970000,4.426537,-2.636091,3.125040
1.971000,4.425777,-2.636084,3.124661
1.972000,4.425015,-2.636077,3.124282
1.973000,4.424250,-2.636071,3.123901
1.974000,4.423483,-2.636063,3.123519
1.975000,4.422715,-2.636056,3.123136
1.976000,4.421944,-2.636049,3.122753
1.977000,4.421170,-2.636041,3.122368
1.978000,4.420395,-2.636034,3.121982
1.979000,4.419617,-2.636026,3.121595
1.980000,4.418838,-2.636018,3.121206
1.981000,4.418056,-2.636009,3.120817
1.982000,4.417271,-2.636001,3.120427
1.983000,4.416485,-2.635992,3.120036
1.984000,4.415697,-2.635983,3.119643
1.985000,4.414906,-2.635974,3.119250
1.986000,4.414113,-2.635965,3.118856
1.987000,4.413318,-2.635956,3.118460
1.988000,4.412520,-2.635946,3.118063
1.989000,4.411721,-2.635937,3.117666
1.990000,4.410919,-2.635927,3.117267
1.991000,4.410115,-2.635917,3.116867
1.992000,4.409309,-2.635906,3.116466
1.993000,4.408501,-2.635896,3.116065
1.994000,4.407690,-2.635885,3.115662
1.995000,4.406878,-2.635874,3.115257
1.996000,4.406063,-2.635863,3.114852
1.997000,4.405245,-2.635852,3.114446
1.998000,4.404426,-2.635840,3.114039
1.999000,4.403604,-2.635829,3.113630
2.000000,4.402781,-2.635817,3.113221
2.001000,4.401954,-2.635805,3.112811
